"order_id","region","destination_city","category","payment_method","sales_amount","quantity","return_status","customer_type","order_date","discount_pct"
ORD-101378,Midwest,Detroit,Fashion,Credit Card,147.09000,3,Not Returned,Returning,2025-01-16,5
ORD-101379,Northeast,Pittsburgh,Home,Credit Card,74.79000,1,Not Returned,New,2025-01-08,0
ORD-101380,Northeast,Boston,Electronics,Credit Card,62.03000,1,Not Returned,Returning,2025-11-14,
ORD-101381,West,Phoenix,Electronics,Debit Card,950.42000,4,Not Returned,Loyal,2025-05-18,15
ORD-101382,Northeast,Newark,Toys,Apple Pay,48.84000,1,Not Returned,New,2025-11-19,0
ORD-101383,Midwest,Detroit,Beauty,Paypal,18.32000,1,Not Returned,New,2025-01-16,5
ORD-101384,Midwest,Indianapolis,Beauty,Credit Card,80.59000,1,Not Returned,Returning,2024-07-21,5
ORD-101385,South,Nashville,Fashion,Apple Pay,468.86000,4,Not Returned,Loyal,2025-10-24,0
ORD-101386,Midwest,Indianapolis,Beauty,Credit Card,28.62000,1,,Returning,2024-09-27,10
ORD-101387,Midwest,Indianapolis,Electronics,Credit Card,600.50000,2,Not Returned,Returning,2024-10-07,5
ORD-101388,South,Nashville,Fashion,Debit Card,59.55000,1,,Loyal,2025-02-23,5
ORD-101389,West,San Diego,Fashion,Credit Card,102.24000,1,Not Returned,New,2025-12-08,5
ORD-101390,Midwest,Columbus,Home,Debit Card,181.04000,3,Not Returned,Returning,2024-10-29,0
ORD-101391,Midwest,St. Louis,Electronics,Credit Card,598.99000,5,Not Returned,New,2024-01-07,10
ORD-101392,Northeast,Philadelphia,Pet Supplies,Credit Card,29.64000,1,,Returning,2025-03-09,5
ORD-101393,West,San Francisco,Electronics,Credit Card,293.58000,1,Not Returned,Returning,2024-04-08,5
ORD-101394,West,San Diego,Sports,Credit Card,278.97000,3,Not Returned,Returning,2025-10-08,0
ORD-101395,Northeast,Buffalo,Pet Supplies,Apple Pay,64.70000,1,Not Returned,Loyal,2024-07-29,0
ORD-101396,West,,Fashion,Credit Card,202.92000,2,Not Returned,New,2024-06-28,0
ORD-101397,Northeast,Boston,Electronics,,107.45000,1,Not Returned,Returning,2025-09-11,0
ORD-101398,West,Las Vegas,Home,Credit Card,69.75000,1,Not Returned,Returning,2025-01-30,0
ORD-101399,Midwest,Chicago,Electronics,Debit Card,98.12000,1,Returned,Returning,2025-06-19,5
ORD-101400,Northeast,Newark,Pet Supplies,Paypal,57.72000,2,Not Returned,Returning,2025-12-25,
ORD-101401,Northeast,Philadelphia,Fashion,Credit Card,94.09000,1,Not Returned,Returning,2025-02-06,0
ORD-101402,South,Atlanta,Home,Debit Card,300.99000,3,Not Returned,Returning,2025-05-13,5
ORD-101403,West,Las Vegas,Home,Credit Card,219.40000,3,Not Returned,Returning,2024-03-26,0
ORD-101404,Northeast,Newark,Electronics,Credit Card,309.00000,1,Not Returned,Returning,2024-11-19,20
ORD-101405,West,Seattle,Pet Supplies,Credit Card,397.16000,3,Not Returned,Loyal,2025-12-19,10
ORD-101406,West,Las Vegas,Home,Credit Card,392.26000,4,,New,2025-10-20,10
ORD-101407,West,Phoenix,Sports,Gift Card,121.12000,2,Not Returned,New,2024-12-25,5
ORD-101408,South,Miami,Fashion,Debit Card,89.39000,3,,Returning,2024-03-03,5
ORD-101409,West,San Francisco,Sports,Debit Card,47.51000,1,Not Returned,New,2025-07-06,10
ORD-101410,South,Charlotte,Electronics,Apple Pay,86.13000,1,Not Returned,New,2024-05-19,20
ORD-101411,South,Miami,Home,Paypal,64.62000,1,Not Returned,Returning,2024-08-08,15
ORD-101412,South,Dallas,Pet Supplies,Apple Pay,226.53000,4,Not Returned,Returning,2024-02-03,0
ORD-101413,South,Charlotte,Electronics,Debit Card,535.88000,4,Not Returned,Returning,2024-04-05,5
ORD-101414,South,Charlotte,Beauty,Debit Card,45.92000,2,Not Returned,Returning,2024-03-23,5
ORD-101415,Midwest,Chicago,Toys,Buy Now Pay Later,160.29000,1,Not Returned,Returning,2024-01-10,15
ORD-101416,South,Atlanta,Fashion,Debit Card,160.58000,2,Not Returned,New,2024-03-21,15
ORD-101417,South,Atlanta,Fashion,Credit Card,88.22000,1,Not Returned,Returning,2024-04-29,10
ORD-101418,South,Nashville,Fashion,Paypal,114.88000,1,Returned,Returning,2025-08-13,20
ORD-101419,South,Dallas,Electronics,Paypal,426.03000,1,Not Returned,Returning,2025-09-14,0
ORD-101420,South,Houston,Electronics,Debit Card,554.59000,2,Not Returned,New,2024-04-01,15
ORD-101421,Northeast,Philadelphia,Fashion,Paypal,45.75000,1,Returned,New,2025-04-13,15
ORD-101422,South,Atlanta,Toys,Debit Card,33.67000,1,Not Returned,Returning,2025-12-05,15
ORD-101423,South,Charlotte,Fashion,Credit Card,204.65000,3,Returned,Loyal,2024-12-25,25
ORD-101424,Northeast,Philadelphia,Electronics,Credit Card,357.52000,3,Not Returned,New,2025-09-21,10
ORD-101425,West,Seattle,Office Supplies,Debit Card,7.29000,1,Not Returned,Returning,2025-08-15,15
ORD-101426,Northeast,Pittsburgh,Beauty,Paypal,136.05000,2,Not Returned,Returning,2025-11-09,0
ORD-101427,West,Seattle,Electronics,Credit Card,109.60000,1,Not Returned,Loyal,2025-05-23,5
ORD-101428,West,Seattle,Sports,Credit Card,118.24000,1,Not Returned,Returning,2025-12-06,25
ORD-101429,South,Miami,Pet Supplies,,69.92000,2,Returned,Returning,2024-11-04,15
ORD-101430,South,Houston,Office Supplies,Credit Card,136.97000,3,Not Returned,Returning,2024-10-12,0
ORD-101431,West,San Francisco,Electronics,Gift Card,121.78000,1,Not Returned,Returning,2024-05-08,0
ORD-101432,South,Nashville,Fashion,Credit Card,264.86000,3,Not Returned,Returning,2024-03-30,0
ORD-101433,Midwest,Detroit,Fashion,Paypal,594.20000,5,Not Returned,New,2024-03-08,0
ORD-101434,Northeast,Buffalo,Toys,Debit Card,61.68000,2,Not Returned,New,2024-05-04,15
ORD-101435,West,Las Vegas,Fashion,Debit Card,94.66000,1,Not Returned,Returning,2025-04-07,15
ORD-101436,South,Charlotte,Toys,Debit Card,106.08000,2,Not Returned,Returning,2024-12-07,20
ORD-101437,Midwest,St. Louis,Fashion,Debit Card,91.21000,2,Returned,Loyal,2025-05-15,15
ORD-101438,Northeast,Boston,Sports,Paypal,112.94000,1,Not Returned,Returning,2025-04-24,15
ORD-101439,Northeast,Buffalo,Fashion,Debit Card,117.48000,1,Not Returned,Loyal,2024-04-30,10
ORD-101440,South,Charlotte,Fashion,Debit Card,64.33000,1,Not Returned,Returning,2024-02-16,5
ORD-101441,South,Miami,Electronics,Paypal,213.63000,3,Not Returned,New,2025-09-13,10
ORD-101442,Midwest,Indianapolis,Fashion,Apple Pay,83.84000,1,Not Returned,Returning,2024-12-16,15
ORD-101443,West,Las Vegas,Fashion,Credit Card,137.48000,3,Not Returned,Returning,2025-06-05,0
ORD-101444,Midwest,Detroit,Electronics,Credit Card,387.35000,2,Exchange,New,2025-11-28,5
ORD-101445,West,Phoenix,Fashion,Credit Card,86.23000,1,Returned,Returning,2024-11-24,10
ORD-101446,South,Dallas,Pet Supplies,Credit Card,127.09000,2,Not Returned,Returning,2025-12-14,5
ORD-101447,West,Las Vegas,Beauty,Credit Card,29.17000,1,Not Returned,Returning,2025-04-28,10
ORD-101448,South,Houston,Electronics,Credit Card,87.04000,1,Not Returned,Returning,2024-02-16,10
ORD-101449,Northeast,Philadelphia,Electronics,Credit Card,320.34000,2,Not Returned,New,2024-08-09,5
ORD-101450,Midwest,Columbus,Home,Credit Card,65.01000,1,Not Returned,Returning,2024-11-29,20
ORD-101451,Midwest,Columbus,Fashion,Apple Pay,33.34000,1,Not Returned,New,2024-03-03,5
ORD-101452,South,Atlanta,Home,Paypal,135.89000,1,Not Returned,Loyal,2025-11-13,0
ORD-101453,Midwest,Minneapolis,Electronics,Credit Card,287.23000,1,Not Returned,Returning,2025-07-03,0
ORD-101454,West,San Francisco,Office Supplies,Debit Card,22.65000,1,Not Returned,Loyal,2024-12-28,25
ORD-101455,South,Nashville,Fashion,Debit Card,150.74000,2,Returned,Returning,2024-01-12,0
ORD-101456,West,Seattle,Beauty,Paypal,33.90000,1,Not Returned,Returning,2025-10-03,5
ORD-101457,West,San Francisco,Fashion,Debit Card,205.92000,2,Not Returned,Loyal,2025-07-02,0
ORD-101458,Midwest,Chicago,Toys,Gift Card,45.37000,1,Not Returned,New,2025-06-07,10
ORD-101459,Midwest,Columbus,Beauty,Apple Pay,127.86000,2,Not Returned,Returning,2025-05-29,15
ORD-101460,Northeast,New York,Home,Debit Card,610.92000,3,Not Returned,New,2024-11-24,5
ORD-101461,West,Seattle,Fashion,Credit Card,28.60000,1,Not Returned,New,2025-11-15,
ORD-101462,South,Miami,Sports,Debit Card,170.48000,3,Not Returned,New,2025-10-21,5
ORD-101463,South,Houston,Home,Credit Card,108.17000,1,Not Returned,Loyal,2024-04-29,15
ORD-101464,South,Atlanta,Home,Debit Card,137.41000,1,Not Returned,Returning,2025-11-16,30
ORD-101465,Northeast,Buffalo,Home,Credit Card,151.30000,3,Not Returned,New,2024-10-25,0
ORD-101466,Midwest,Columbus,Beauty,Paypal,56.74000,1,Exchange,New,2025-05-27,0
ORD-101467,West,Phoenix,Home,Credit Card,363.53000,1,Not Returned,Loyal,2025-12-11,10
ORD-101468,West,Los Angeles,Electronics,Apple Pay,219.88000,1,Not Returned,New,2024-06-20,20
ORD-101469,West,Las Vegas,Beauty,Buy Now Pay Later,161.35000,5,Not Returned,Returning,2025-06-26,0
ORD-101470,West,Seattle,Fashion,Paypal,89.83000,1,Returned,Returning,2025-05-04,5
ORD-101471,Midwest,Indianapolis,Electronics,,320.46000,4,Not Returned,Returning,2025-08-15,15
ORD-101472,Midwest,Detroit,Pet Supplies,Debit Card,142.82000,4,Not Returned,Returning,2024-10-26,5
ORD-101473,West,Las Vegas,Office Supplies,Debit Card,32.27000,1,Not Returned,Returning,2025-07-05,0
ORD-101474,West,San Diego,Fashion,Credit Card,64.33000,1,Not Returned,Returning,2024-07-24,15
ORD-101475,South,Dallas,Home,Debit Card,685.67000,5,Not Returned,Loyal,2024-10-09,10
ORD-101476,South,Atlanta,Home,Debit Card,84.19000,1,Exchange,New,2024-07-26,5
ORD-101477,South,Miami,Fashion,,186.21000,2,Returned,Loyal,2025-05-16,0
ORD-101478,Northeast,Boston,Fashion,Debit Card,46.31000,1,Returned,New,2025-12-13,20
ORD-101479,Northeast,Boston,Fashion,Paypal,159.14000,3,Not Returned,Returning,2025-09-23,0
ORD-101480,South,Nashville,Beauty,Debit Card,77.95000,2,Not Returned,Loyal,2025-06-02,5
ORD-101481,South,Dallas,Home,Apple Pay,69.79000,1,Exchange,Returning,2025-11-10,
ORD-101482,West,Las Vegas,Fashion,Credit Card,70.22000,1,Returned,Returning,2024-10-12,
ORD-101483,Midwest,Columbus,Pet Supplies,Credit Card,26.70000,1,Not Returned,Returning,2024-10-10,5
ORD-101484,West,Los Angeles,Fashion,Credit Card,215.74000,1,Not Returned,Returning,2025-11-17,5
ORD-101485,West,Phoenix,Sports,Credit Card,207.12000,2,Not Returned,Loyal,2025-06-25,0
ORD-101486,West,San Francisco,Toys,Credit Card,27.41000,1,Not Returned,New,2024-01-09,0
ORD-101487,Midwest,,Beauty,Apple Pay,101.33000,2,Not Returned,Returning,2024-12-27,15
ORD-101488,South,Atlanta,Electronics,Credit Card,334.98000,1,,Returning,2024-10-13,5
ORD-101489,West,San Diego,Electronics,Gift Card,257.14000,1,Not Returned,Returning,2024-04-19,0
ORD-101490,Midwest,Detroit,Electronics,Paypal,420.91000,1,Not Returned,New,2024-10-29,0
ORD-101491,South,Atlanta,Office Supplies,Debit Card,30.76000,1,Not Returned,Loyal,2024-04-21,15
ORD-101492,Midwest,St. Louis,Home,Credit Card,413.09000,3,Not Returned,Returning,2024-04-23,5
ORD-101493,South,Nashville,Fashion,Credit Card,112.56000,2,Not Returned,New,2024-03-21,15
ORD-101494,South,Houston,Toys,Paypal,158.94000,2,Not Returned,Returning,2025-12-19,15
ORD-101495,Northeast,Boston,Electronics,Credit Card,733.64000,3,Not Returned,Returning,2024-01-28,0
ORD-101496,Midwest,Indianapolis,Beauty,Apple Pay,81.92000,2,Not Returned,New,2024-04-08,10
ORD-101497,South,Nashville,Fashion,Debit Card,523.89000,5,Not Returned,New,2025-07-11,0
ORD-101498,Midwest,Columbus,Electronics,Credit Card,125.65000,1,Returned,Returning,2025-04-03,15
ORD-101499,Northeast,Buffalo,Sports,,51.87000,1,Exchange,Returning,2024-06-23,0
ORD-101500,South,Houston,Home,Apple Pay,181.81000,2,Not Returned,Returning,2024-09-15,0
ORD-101501,Midwest,St. Louis,Home,Paypal,26.06000,1,Not Returned,Returning,2024-05-08,15
ORD-101502,South,Miami,Beauty,Credit Card,65.08000,3,Not Returned,Returning,2024-03-05,0
ORD-101503,Northeast,Pittsburgh,Electronics,,211.66000,2,Not Returned,Returning,2024-09-22,15
ORD-101504,West,Seattle,Electronics,Debit Card,179.90000,2,Not Returned,Returning,2025-10-19,0
ORD-101505,Northeast,Philadelphia,Electronics,Credit Card,131.11000,1,Not Returned,Returning,2024-04-22,10
ORD-101506,South,Dallas,Fashion,Debit Card,392.81000,3,Not Returned,Loyal,2024-10-22,20
ORD-101507,Midwest,,Electronics,Credit Card,62.42000,1,Not Returned,Returning,2024-09-20,5
ORD-101508,Midwest,Columbus,Fashion,Paypal,437.52000,3,Returned,Loyal,2025-12-19,15
ORD-101509,Northeast,New York,Pet Supplies,Credit Card,54.97000,1,Not Returned,Returning,2025-01-28,5
ORD-101510,South,Houston,Pet Supplies,Credit Card,63.10000,2,Not Returned,New,2024-05-05,10
ORD-101511,Midwest,Detroit,Fashion,Credit Card,157.54000,3,Not Returned,Returning,2024-11-26,5
ORD-101512,West,San Diego,Toys,Credit Card,50.55000,2,Not Returned,Loyal,2024-08-05,10
ORD-101513,South,Miami,Home,Apple Pay,62.60000,1,Not Returned,Loyal,2025-12-21,0
ORD-101514,South,Atlanta,Fashion,Credit Card,80.95000,1,Not Returned,Returning,2025-03-29,15
ORD-101515,South,Miami,Office Supplies,Credit Card,33.55000,1,Not Returned,Loyal,2024-10-19,5
ORD-101516,West,San Francisco,Electronics,Credit Card,304.63000,2,Not Returned,New,2024-02-10,5
ORD-101517,West,Las Vegas,Electronics,Credit Card,108.30000,1,Not Returned,Loyal,2024-10-25,0
ORD-101518,West,San Francisco,Fashion,Paypal,51.41000,1,Not Returned,Returning,2025-09-08,5
ORD-101519,South,Charlotte,Home,Credit Card,226.60000,2,Not Returned,Loyal,2025-08-09,0
ORD-101520,Northeast,Buffalo,Office Supplies,Paypal,31.94000,1,Not Returned,Returning,2024-05-27,5
ORD-101521,West,Phoenix,Beauty,Paypal,37.17000,1,Not Returned,Returning,2025-06-09,0
ORD-101522,Midwest,Indianapolis,Beauty,Debit Card,33.79000,1,Not Returned,New,2025-05-10,0
ORD-101523,West,Las Vegas,Home,Credit Card,80.55000,1,Not Returned,Returning,2024-05-23,15
ORD-101524,Midwest,Detroit,Electronics,Paypal,266.64000,2,Not Returned,New,2024-11-26,30
ORD-101525,Midwest,Chicago,Fashion,Credit Card,274.22000,3,Not Returned,Loyal,2024-10-29,0
ORD-101526,Midwest,Indianapolis,Sports,Paypal,90.10000,1,Returned,New,2024-10-13,10
ORD-101527,Midwest,St. Louis,Electronics,Paypal,236.46000,4,Returned,Returning,2025-01-06,5
ORD-101528,Midwest,Chicago,Electronics,Debit Card,270.89000,2,Not Returned,Returning,2025-11-01,25
ORD-101529,Northeast,New York,Beauty,Credit Card,43.96000,2,Not Returned,Returning,2025-06-23,
ORD-101530,Midwest,Indianapolis,Home,Credit Card,421.08000,5,Not Returned,Returning,2025-06-17,10
ORD-101531,Northeast,Philadelphia,Pet Supplies,Credit Card,238.19000,5,Not Returned,Returning,2024-04-15,0
ORD-101532,West,Las Vegas,Fashion,Credit Card,86.96000,1,Not Returned,Returning,2025-06-15,5
ORD-101533,Midwest,Chicago,Fashion,Credit Card,101.00000,3,Not Returned,New,2024-01-21,5
ORD-101534,Northeast,Pittsburgh,Beauty,Paypal,125.80000,2,,Returning,2025-04-08,0
ORD-101535,Midwest,Detroit,Home,Credit Card,105.98000,1,Not Returned,Returning,2025-10-07,5
ORD-101536,South,Miami,Fashion,Credit Card,76.91000,1,Not Returned,Returning,2025-12-07,10
ORD-101537,Northeast,Boston,Toys,Paypal,102.10000,2,Not Returned,Loyal,2025-03-28,0
ORD-101538,West,Seattle,Home,,438.88000,2,Not Returned,New,2024-05-15,15
ORD-101539,Midwest,Indianapolis,Fashion,,44.45000,1,Not Returned,Returning,2024-03-26,5
ORD-101540,West,Las Vegas,Beauty,Apple Pay,126.01000,5,Returned,Returning,2025-10-23,20
ORD-101541,Midwest,Columbus,Toys,Apple Pay,176.70000,3,Not Returned,Returning,2024-08-11,15
ORD-101542,Northeast,Boston,Electronics,Paypal,265.00000,2,Not Returned,New,2025-08-25,10
ORD-101543,West,Phoenix,Electronics,Debit Card,215.15000,2,Not Returned,Returning,2024-02-28,5
ORD-101544,Northeast,Pittsburgh,Sports,Paypal,374.05000,4,Not Returned,Returning,2024-02-22,15
ORD-101545,West,San Francisco,Electronics,Credit Card,763.73000,4,Not Returned,Returning,2025-03-05,20
ORD-101546,Midwest,Indianapolis,Electronics,Credit Card,456.83000,1,Not Returned,New,2024-02-26,10
ORD-101547,West,San Diego,Fashion,Debit Card,61.56000,1,Not Returned,Returning,2024-05-07,10
ORD-101548,Midwest,St. Louis,Office Supplies,Credit Card,194.53000,3,Not Returned,New,2024-08-11,
ORD-101549,Midwest,Chicago,Electronics,Apple Pay,392.93000,2,Not Returned,Returning,2024-07-30,15
ORD-101550,South,Atlanta,Fashion,Buy Now Pay Later,59.82000,1,Not Returned,Returning,2025-04-21,10
ORD-101551,Midwest,Indianapolis,Office Supplies,Debit Card,88.46000,2,Not Returned,New,2024-01-26,10
ORD-101552,Northeast,Newark,Electronics,Credit Card,98.42000,2,Not Returned,New,2024-11-20,
ORD-101553,West,Phoenix,Office Supplies,Credit Card,50.90000,1,Not Returned,Loyal,2024-05-09,5
ORD-101554,South,Nashville,Toys,Debit Card,63.89000,1,Not Returned,Returning,2025-12-05,20
ORD-101555,West,Los Angeles,Beauty,Debit Card,172.82000,3,Not Returned,Loyal,2025-12-30,10
ORD-101556,Midwest,St. Louis,Fashion,Gift Card,243.19000,2,Returned,Returning,2024-12-28,20
ORD-101557,South,Dallas,Home,Credit Card,279.61000,3,Not Returned,Returning,2025-04-26,0
ORD-101558,Northeast,Newark,Fashion,,143.42000,1,Returned,New,2025-06-29,0
ORD-101559,South,Miami,Electronics,Debit Card,71.37000,1,Not Returned,New,2024-09-11,5
ORD-101560,Midwest,Detroit,Home,Credit Card,97.40000,1,Not Returned,Loyal,2024-07-03,15
ORD-101561,South,,Fashion,Credit Card,77.63000,1,Not Returned,Returning,2025-10-22,5
ORD-101562,West,Los Angeles,Electronics,Paypal,403.65000,3,Returned,Returning,2024-03-13,5
ORD-101563,Northeast,Philadelphia,Office Supplies,Apple Pay,33.44000,1,Not Returned,Returning,2025-10-15,10
ORD-101564,South,Atlanta,Fashion,Debit Card,55.84000,2,Not Returned,Returning,2024-03-05,5
ORD-101565,Midwest,Columbus,Fashion,Credit Card,51.36000,1,Not Returned,Returning,2025-03-17,0
ORD-101566,Midwest,Detroit,Electronics,Credit Card,178.50000,2,Not Returned,Returning,2025-02-21,0
ORD-101567,Midwest,Indianapolis,Electronics,Debit Card,245.30000,2,Not Returned,Returning,2025-04-05,0
ORD-101568,Midwest,Minneapolis,Fashion,Paypal,25.99000,1,,Returning,2024-03-15,10
ORD-101569,South,Atlanta,Electronics,Credit Card,267.25000,1,Not Returned,New,2024-12-23,0
ORD-101570,Northeast,Boston,Electronics,Credit Card,680.40000,3,Not Returned,Returning,2025-11-12,10
ORD-101571,Midwest,Detroit,Sports,Paypal,79.59000,1,Not Returned,Returning,2025-10-09,5
ORD-101572,Northeast,Pittsburgh,Home,Debit Card,495.11000,2,Not Returned,New,2024-08-09,5
ORD-101573,Midwest,Detroit,Toys,Credit Card,82.49000,1,Not Returned,Loyal,2025-01-26,5
ORD-101574,West,Los Angeles,Home,Debit Card,345.14000,5,Not Returned,Returning,2024-10-24,0
ORD-101575,South,Charlotte,Home,Buy Now Pay Later,198.78000,2,Not Returned,New,2024-04-07,15
ORD-101576,South,Atlanta,Beauty,Paypal,51.72000,1,Not Returned,Loyal,2024-08-30,10
ORD-101577,South,Atlanta,Office Supplies,Credit Card,61.56000,1,Returned,Returning,2025-11-24,25
ORD-101578,Midwest,Detroit,Toys,Credit Card,141.09000,3,Not Returned,Returning,2024-11-03,15
ORD-101579,South,Dallas,Fashion,Paypal,95.09000,1,Not Returned,Returning,2024-06-19,5
ORD-101580,South,Charlotte,Home,Credit Card,85.67000,1,Not Returned,Loyal,2025-01-14,15
ORD-101581,West,Seattle,Toys,Credit Card,61.92000,3,Returned,New,2025-08-12,
ORD-101582,South,Nashville,Home,Paypal,35.33000,1,Not Returned,Returning,2025-10-16,15
ORD-101583,Midwest,Indianapolis,Beauty,Gift Card,113.57000,2,Not Returned,Returning,2024-12-22,30
ORD-101584,Midwest,Columbus,Office Supplies,Paypal,37.99000,1,Not Returned,Returning,2025-03-06,15
ORD-101585,Northeast,Boston,Home,Paypal,53.25000,1,Not Returned,Returning,2025-06-04,0
ORD-101586,Northeast,Philadelphia,Fashion,Debit Card,365.59000,3,Not Returned,Returning,2024-11-12,10
ORD-101587,Midwest,Minneapolis,Electronics,Debit Card,191.66000,1,Not Returned,Returning,2024-12-18,20
ORD-101588,West,,Beauty,Apple Pay,18.84000,1,Not Returned,Returning,2025-07-21,5
ORD-101589,West,Phoenix,Electronics,Credit Card,164.11000,1,Not Returned,Loyal,2024-10-21,0
ORD-101590,West,Las Vegas,Sports,Credit Card,38.22000,1,Not Returned,Returning,2024-09-02,0
ORD-101591,West,Los Angeles,Sports,Credit Card,99.19000,1,Not Returned,Loyal,2024-10-03,5
ORD-101592,South,Dallas,Home,Paypal,61.38000,1,Not Returned,New,2025-10-13,15
ORD-101593,West,San Francisco,Sports,Credit Card,57.89000,1,Not Returned,Returning,2024-06-21,5
ORD-101594,West,San Francisco,Office Supplies,Paypal,56.59000,2,Not Returned,New,2025-09-11,5
ORD-101595,Midwest,Minneapolis,Electronics,Credit Card,211.17000,1,Returned,Returning,2024-07-11,5
ORD-101596,West,San Diego,Home,Credit Card,90.81000,1,Not Returned,Loyal,2024-11-06,
